kunde_id;firmenname;branche;plz;ort;ansprechpartner;email;niederlassung;betreuer;kundenstatus;rahmenvertrag;verrechnungssatz_std;letzte_anfrage;anfragen_2025;besetzungen_2025
KD-0785;Druckerei Koch GmbH;Druck und Verpackung;99867;Gotha;Holger Herrmann;verwaltung@druckerei.de;Gotha;Steinbrück, M.;Inaktiv;Nein;26,81;2020-09-09;0;0
KD-0786;Werner Spedition GmbH & Co. KG;Logistik und Lager;99867;Gotha;Sven Jung;info@werner.de;Gotha;Steinbrück, M.;Aktiv;Ja;25,66;2026-03-19;5;2
KD-0787;Trockenbau Schmidt GmbH;Bau und Baunebengewerbe;07749;Jena;Nicole Meyer;personal@trockenbau.de;Jena;Grunewald, F.;Aktiv;Ja;29,92;2026-08-01;3;1
KD-0788;Anlagenbau Heilbad Heiligenstadt AG;Elektro und Anlagenbau;37308;Heilbad Heiligenstadt;Holger Lange;hr@anlagenbau.de;Heilbad Heiligenstadt;Hille, P.;Aktiv;Ja;36,73;2026-04-19;2;0
KD-0789;Möbelwerk Weimar GmbH;Tischlerei und Holzverarbeitung;99423;Weimar;Elke Baumann;hr@moebelwerk.de;Erfurt;Kaiser, T.;Aktiv;Nein;30,28;2025-12-21;4;2
KD-0790;Drehteilewerk Ilmenau KG;CNC-Zerspanung;98693;Ilmenau;Ralf Wolf;hr@drehteilewerk.de;Gotha;Steinbrück, M.;Aktiv;Ja;32,16;2026-05-26;3;1
KD-0791;Kontraktlogistik Walter AG;Logistik und Lager;07407;Rudolstadt;Steffen Günther;kontakt@kontraktlogist.de;Jena;Seidel, C.;Aktiv;Nein;24,80;2026-03-31;3;1
KD-0792;Druckerei Krause GmbH;Druck und Verpackung;99510;Apolda;Antje Lange;kontakt@druckerei.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;29,64;2019-10-31;0;0
KD-0793;Kundenzentrum Gera GmbH & Co. KG;Kaufmännische Dienstleistung;07549;Gera;Steffen Jung;personal@kundenzentrum.de;Gera;Weber, M.;Aktiv;Nein;29,91;2026-03-03;12;4
KD-0794;Präzisionstechnik Becker GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99086;Erfurt;Yvonne Hofmann;verwaltung@praezisionstec.de;Erfurt;Steinbrück, M.;Aktiv;Nein;31,31;2026-04-04;7;2
KD-0795;Schubert Metallverarbeitung GmbH;Metall- und Kunststoffverarbeitung;07749;Jena;Simone Simon;hr@schubert.de;Jena;Seidel, C.;Aktiv;Nein;30,93;2026-03-02;16;11
KD-0796;Otto & Söhne Blechbearbeitung KG;Metall- und Kunststoffverarbeitung;99947;Bad Langensalza;Uwe Groß;verwaltung@otto.de;Gotha;Thiel, K.;Aktiv;Nein;28,83;2026-02-13;4;1
KD-0797;Hahn Abrechnungsdienste GmbH;Kaufmännische Dienstleistung;99610;Sömmerda;Christian Braun;verwaltung@hahn.de;Erfurt;Kaiser, T.;Interessent;Nein;;2026-06-15;0;0
KD-0798;CNC-Technik Groß GmbH & Co. KG;CNC-Zerspanung;06484;Quedlinburg;Simone Fischer;kontakt@cnctechnik.de;Aschersleben;Reuter, B.;Inaktiv;Nein;33,46;2021-05-07;0;0
KD-0799;Anlagenbau Erfurt GmbH;Elektro und Anlagenbau;99084;Erfurt;Jana Möller;office@anlagenbau.de;Erfurt;Pfaff, R.;Aktiv;Ja;36,31;2026-09-05;2;1
KD-0800;Drehteilewerk Ohrdruf KG;CNC-Zerspanung;99885;Ohrdruf;Petra Kraus;hr@drehteilewerk.de;Gotha;Rehberg, U.;Inaktiv;Nein;35,78;2024-04-25;0;0
KD-0801;Druckerei Albrecht GmbH;Druck und Verpackung;99091;Erfurt;Doreen Richter;info@druckerei.de;Erfurt;Lindner, S.;Inaktiv;Nein;30,16;2025-02-24;1;0
KD-0802;Kunststofftechnik Gera AG;Metall- und Kunststoffverarbeitung;07549;Gera;Manuela Ludwig;info@kunststofftech.de;Gera;Bergmann, A.;Inaktiv;Ja;31,26;2019-09-08;0;0
KD-0803;Böhm Metallverarbeitung e.K.;Metall- und Kunststoffverarbeitung;07407;Rudolstadt;Marco Brandt;verwaltung@boehm.de;Jena;Seidel, C.;Aktiv;Ja;29,60;2026-06-18;21;15
KD-0804;Günther Schaltanlagen GmbH;Elektro und Anlagenbau;07548;Gera;Thomas Walter;info@guenther.de;Gera;Weber, M.;Aktiv;Nein;31,64;2026-01-11;14;6
KD-0805;Scholz & Söhne Blechbearbeitung GmbH & Co. KG;Metall- und Kunststoffverarbeitung;07318;Saalfeld;Julia Koch;hr@scholz.de;Jena;Seidel, C.;Inaktiv;Ja;26,98;2020-01-20;0;0
KD-0806;Anlagenbau Weimar KG;Elektro und Anlagenbau;99427;Weimar;Jörg Böhm;kontakt@anlagenbau.de;Erfurt;Steinbrück, M.;Interessent;Nein;;2024-04-17;0;0
KD-0807;Energietechnik Jena GmbH;Elektro und Anlagenbau;07745;Jena;Christian Brandt;personal@energietechnik.de;Jena;Grunewald, F.;Aktiv;Ja;34,92;2026-01-12;3;1
KD-0808;Servicecenter Jena GmbH & Co. KG;Kaufmännische Dienstleistung;07745;Jena;Katrin Albrecht;office@servicecenter.de;Jena;Seidel, C.;Inaktiv;Ja;2,95;2024-04-03;0;0
KD-0809;Kundenzentrum Gotha GmbH & Co. KG;Kaufmännische Dienstleistung;99867;Gotha;Nadine Keller;hr@kundenzentrum.de;Gotha;Rehberg, U.;Inaktiv;Nein;27,86;2022-11-10;0;0
KD-0810;Franke Abrechnungsdienste GmbH;Kaufmännische Dienstleistung;07318;Saalfeld;Sabine Hoffmann;hr@franke.de;Jena;Seidel, C.;Aktiv;Ja;29,00;2026-04-03;3;1
KD-0811;Energietechnik Stadtroda GmbH;Elektro und Anlagenbau;07646;Stadtroda;Torsten Graf;personal@energietechnik.de;Jena;Seidel, C.;Inaktiv;Nein;36,93;2024-01-04;0;0
KD-0812;Winkler Holzverarbeitung OHG;Tischlerei und Holzverarbeitung;07973;Greiz;Kerstin Lehmann;personal@winkler.de;Gera;Steinbrück, M.;Inaktiv;Ja;31,50;2022-12-02;0;0
KD-0813;Beck Abrechnungsdienste AG;Kaufmännische Dienstleistung;99086;Erfurt;Nadine Meier;info@beck.de;Erfurt;Kaiser, T.;Interessent;Nein;;2026-05-20;0;0
KD-0814;Albrecht Metallverarbeitung OHG;Metall- und Kunststoffverarbeitung;37308;Heilbad Heiligenstadt;Andreas Möller;office@albrecht.de;Heilbad Heiligenstadt;Marx, D.;Interessent;Nein;;2024-07-02;0;0
KD-0815;Trockenbau Neumann AG;Bau und Baunebengewerbe;07548;Gera;Antje Köhler;info@trockenbau.de;Gera;Steinbrück, M.;Inaktiv;Ja;32,31;2024-10-11;0;0
KD-0816;Fleischwerk Erfurt e.K.;Lebensmittelproduktion;99091;Erfurt;Nadine Bauer;hr@fleischwerk.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;27,58;2023-12-23;0;0
KD-0817;Molkerei Ilmenau GmbH;Lebensmittelproduktion;98693;Ilmenau;Daniel Vogel;office@molkerei.de;Gotha;Thiel, K.;Aktiv;Ja;27,47;2026-03-13;5;1
KD-0818;Krämer Abrechnungsdienste GmbH & Co. KG;Kaufmännische Dienstleistung;07749;Jena;Michael Schneider;info@kraemer.de;Jena;Seidel, C.;Inaktiv;Nein;31,62;2021-09-04;0;0
KD-0819;Verpackungswerk Gotha GmbH & Co. KG;Druck und Verpackung;99867;Gotha;Holger Hofmann;info@verpackungswer.de;Gotha;Rehberg, U.;Aktiv;Nein;27,41;2026-06-30;1;0
KD-0820;Servicecenter Apolda GmbH & Co. KG;Kaufmännische Dienstleistung;99510;Apolda;Elke Winkler;info@servicecenter.de;Erfurt;Pfaff, R.;Interessent;Nein;;2026-08-22;0;0
KD-0821;Jenaer Backwaren GmbH & Co. KG;Lebensmittelproduktion;07743;Jena;Claudia Hartmann;kontakt@jenaer.de;Jena;Grunewald, F.;Inaktiv;Ja;26,19;2024-12-26;0;0
KD-0822;Distributionszentrum Zeulenroda GmbH;Logistik und Lager;07937;Zeulenroda;Franziska Krause;kontakt@distributionsz.de;Gera;Bergmann, A.;Interessent;Nein;;2026-06-04;0;0
KD-0823;Verpackungswerk Jena KG;Druck und Verpackung;07749;Jena;Daniel Ziegler;verwaltung@verpackungswer.de;Jena;Steinbrück, M.;Aktiv;Ja;30,22;2026-06-04;4;1
KD-0824;Kontraktlogistik Scholz GmbH;Logistik und Lager;07937;Zeulenroda;Steffen Franke;verwaltung@kontraktlogist.de;Gera;Bergmann, A.;Aktiv;Ja;25,06;2026-02-11;5;2
KD-0825;Wagner Hoch- und Tiefbau e.K.;Bau und Baunebengewerbe;99610;Sömmerda;Franziska Klein;personal@wagner.de;Erfurt;Kaiser, T.;Aktiv;Nein;30,27;2026-04-10;3;1
KD-0826;Druckerei Kaiser GmbH;Druck und Verpackung;07381;Pößneck;Steffen Winkler;hr@druckerei.de;Gera;Bergmann, A.;Inaktiv;Nein;26,63;2020-09-20;0;0
KD-0827;Möbelwerk Staßfurt GmbH;Tischlerei und Holzverarbeitung;39418;Staßfurt;Thomas Lang;hr@moebelwerk.de;Aschersleben;Reuter, B.;Aktiv;Nein;33,01;2022-12-11;0;0
KD-0828;Drehteilewerk Heilbad Heiligenstadt GmbH;CNC-Zerspanung;37308;Heilbad Heiligenstadt;Marcel Stein;kontakt@drehteilewerk.de;Heilbad Heiligenstadt;Hille, P.;Aktiv;Nein;29,54;2026-01-07;13;3
KD-0829;Distributionszentrum Erfurt e.K.;Logistik und Lager;99091;Erfurt;Kerstin Lange;personal@distributionsz.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;27,59;2022-03-15;0;0
KD-0830;Zeulenrodaer Druckhaus e.K.;Druck und Verpackung;07937;Zeulenroda;Marcel Groß;office@zeulenrodaer.de;Gera;Steinbrück, M.;Aktiv;Nein;27,65;2026-03-29;4;1
KD-0831;Thüringer Kunststoffwerk Gotha e.K.;Metall- und Kunststoffverarbeitung;99867;Gotha;Kathrin Jung;hr@thueringer.de;Gotha;Steinbrück, M.;Inaktiv;Ja;30,83;2020-07-23;0;0
KD-0832;Bad Langensalzaer Backwaren AG;Lebensmittelproduktion;99947;Bad Langensalza;Andreas Hahn;info@bad.de;Gotha;Rehberg, U.;Inaktiv;Ja;23,43;2021-08-22;0;0
KD-0833;Günther Metallverarbeitung GmbH;Metall- und Kunststoffverarbeitung;98693;Ilmenau;Robert Krämer;office@guenther.de;Gotha;Rehberg, U.;Aktiv;Ja;31,17;2026-01-14;6;0
KD-0852;Distributionszentrum Pößneck AG;Logistik und Lager;07381;Pößneck;Alexander Schröder;office@distributionsz.de;Gera;Weber, M.;Inaktiv;Nein;25,71;2024-04-02;0;0
KD-0853;Lorenz Offsetdruck GmbH;Druck und Verpackung;07743;Jena;Sandra Horn;office@lorenz.de;Jena;Steinbrück, M.;Inaktiv;Ja;26,86;2024-10-03;0;0
KD-0854;Schäfer & Söhne Blechbearbeitung GmbH;Metall- und Kunststoffverarbeitung;07545;Gera;Antje Krause;personal@schaefer.de;Gera;Bergmann, A.;Interessent;Nein;;2026-02-26;0;0
KD-0855;Molkerei Rudolstadt AG;Lebensmittelproduktion;07407;Rudolstadt;Marco Werner;verwaltung@molkerei.de;Jena;Steinbrück, M.;Aktiv;Nein;24,59;2026-06-03;5;3
KD-0856;Kunststofftechnik Weimar e.K.;Metall- und Kunststoffverarbeitung;99427;Weimar;Beate Krause;hr@kunststofftech.de;Erfurt;Kaiser, T.;Inaktiv;Ja;27,54;2024-12-05;0;0
KD-0857;Anlagenbau Apolda KG;Elektro und Anlagenbau;99510;Apolda;Ramona Becker;hr@anlagenbau.de;Erfurt;Lindner, S.;Interessent;Nein;;2024-02-11;0;0
KD-0858;Bauunternehmen Ludwig e.K.;Bau und Baunebengewerbe;39418;Staßfurt;Katrin Köhler;kontakt@bauunternehmen.de;Aschersleben;Kunze, J.;Interessent;Nein;;2026-01-03;0;0
KD-0859;Herrmann Metallverarbeitung GmbH;Metall- und Kunststoffverarbeitung;07318;Saalfeld;Matthias Ziegler;verwaltung@herrmann.de;Jena;Seidel, C.;Inaktiv;Nein;27,07;2022-07-10;0;0
KD-0860;Müller & Söhne Blechbearbeitung KG;Metall- und Kunststoffverarbeitung;07407;Rudolstadt;Anja Beck;hr@mueller.de;Jena;Steinbrück, M.;Interessent;Nein;;2026-03-28;0;0
KD-0861;Kontraktlogistik Kaiser GmbH & Co. KG;Logistik und Lager;07549;Gera;Dirk Seidel;info@kontraktlogist.de;Gera;Bergmann, A.;Inaktiv;Nein;24,43;2023-07-09;0;0
KD-0862;Elektromontage Seidel e.K.;Elektro und Anlagenbau;06449;Aschersleben;Susanne Brandt;kontakt@elektromontage.de;Aschersleben;Kunze, J.;Aktiv;Ja;32,17;2026-02-27;7;3
KD-0863;Ludwig Verwaltungsservice GmbH;Kaufmännische Dienstleistung;07743;Jena;Patrick Schreiber;verwaltung@ludwig.de;Jena;Steinbrück, M.;Inaktiv;Nein;31,33;2023-10-03;0;0
KD-0864;Möller Präzisionsteile GmbH;CNC-Zerspanung;07545;Gera;Kathrin Schulze;info@moeller.de;Gera;Weber, M.;Aktiv;Nein;33,21;2026-07-18;7;4
KD-0865;Elektrotechnik Krüger GmbH;Elektro und Anlagenbau;99423;Weimar;;info@elektrotechnik.de;Erfurt;Lindner, S.;Inaktiv;Nein;36,45;2024-08-21;0;0
KD-0866;Schreiber Präzisionsteile GmbH;CNC-Zerspanung;99084;Erfurt;Enrico Scholz;verwaltung@schreiber.de;Erfurt;Pfaff, R.;Aktiv;Nein;30,60;2026-03-21;1;1
KD-0867;Servicecenter Zeulenroda GmbH;Kaufmännische Dienstleistung;07937;Zeulenroda;Antje Peters;hr@servicecenter.de;Gera;Weber, M.;Interessent;Nein;;2024-11-07;0;0
KD-0868;Arnstadter Feinmechanik KG;CNC-Zerspanung;99310;Arnstadt;Ramona Müller;personal@arnstadter.de;Erfurt;Steinbrück, M.;Aktiv;Nein;32,86;2026-08-08;4;1
KD-0869;Molkerei Heilbad Heiligenstadt GmbH & Co. KG;Lebensmittelproduktion;37308;Heilbad Heiligenstadt;Nicole Lange;hr@molkerei.de;Heilbad Heiligenstadt;Marx, D.;Inaktiv;Nein;23,89;2023-10-04;0;0
KD-0870;Kundenzentrum Heilbad Heiligenstadt OHG;Kaufmännische Dienstleistung;37308;Heilbad Heiligenstadt;Dirk Schulze;office@kundenzentrum.de;Heilbad Heiligenstadt;Marx, D.;Interessent;Nein;;2026-07-27;0;0
KD-0871;CNC-Technik Roth GmbH & Co. KG;CNC-Zerspanung;99310;Arnstadt;Carolin Winkler;hr@cnctechnik.de;Erfurt;Pfaff, R.;Aktiv;Ja;34,15;2026-04-02;6;2
KD-0872;Distributionszentrum Zeulenroda AG;Logistik und Lager;07937;Zeulenroda;Katrin Richter;info@distributionsz.de;Gera;Steinbrück, M.;Inaktiv;Nein;27,68;2020-07-31;0;0
KD-0873;Drehteilewerk Quedlinburg AG;CNC-Zerspanung;06484;Quedlinburg;Simone Stein;office@drehteilewerk.de;Aschersleben;Reuter, B.;Aktiv;Ja;30,44;2026-08-27;1;0
KD-0874;Kuhn Holzverarbeitung GmbH;Tischlerei und Holzverarbeitung;39418;Staßfurt;Sabine Hahn;personal@kuhn.de;Aschersleben;Reuter, B.;Inaktiv;Nein;34,07;2020-08-28;0;0
KD-0875;Thüringer Kunststoffwerk Weimar OHG;Metall- und Kunststoffverarbeitung;99427;Weimar;Torsten Hahn;verwaltung@thueringer.de;Erfurt;Pfaff, R.;Aktiv;Ja;31,67;2026-03-31;2;1
KD-0876;Drehteilewerk Weimar GmbH;CNC-Zerspanung;99427;Weimar;Enrico Hartmann;info@drehteilewerk.de;Erfurt;Lindner, S.;Interessent;Nein;;2024-05-09;0;0
KD-0877;Elektrotechnik Schröder OHG;Elektro;07937;Zeulenroda;Susanne Peters;verwaltung@elektrotechnik.de;Gera;Weber, M.;Inaktiv;Nein;34,94;2024-09-29;0;0
KD-0878;Wagner Metallverarbeitung e.K.;Metall- und Kunststoffverarbeitung;07407;Rudolstadt;Frank Richter;verwaltung@wagner.de;Jena;Steinbrück, M.;Aktiv;Nein;27,10;2026-06-29;8;3
KD-0879;Rudolstadter Feinmechanik GmbH & Co. KG;CNC-Zerspanung;07407;Rudolstadt;Enrico Bauer;office@rudolstadter.de;Jena;Seidel, C.;Aktiv;Ja;34,14;2026-03-16;14;6
KD-0880;Kontraktlogistik Hoffmann GmbH & Co. KG;Logistik und Lager;99867;Gotha;Yvonne Roth;kontakt@kontraktlogist.de;Gotha;Thiel, K.;Aktiv;Ja;27,43;2026-01-13;3;0
KD-0881;Energietechnik Gera GmbH & Co. KG;Elektro und Anlagenbau;07548;Gera;Daniel Fuchs;office@energietechnik.de;Gera;Steinbrück, M.;Aktiv;Nein;34,43;2025-11-17;5;1
KD-0882;Thüringer Kunststoffwerk Erfurt GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99098;Erfurt;Stefan Zimmermann;personal@thueringer.de;Erfurt;Lindner, S.;Interessent;Nein;;2024-04-17;0;0
KD-0883;Möller Metallverarbeitung GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99310;Arnstadt;Ines Neumann;office@moeller.de;Erfurt;Kaiser, T.;Interessent;Nein;;2024-08-25;0;0
KD-0884;Distributionszentrum Ilmenau AG;Logistik und Lager;98693;Ilmenau;Yvonne Vogt;kontakt@distributionsz.de;Gotha;Rehberg, U.;Interessent;Nein;;2024-12-22;0;0
KD-0885;Schreiber & Söhne Blechbearbeitung e.K.;Metall- und Kunststoffverarbeitung;99423;Weimar;Enrico Scholz;kontakt@schreiber.de;Erfurt;Pfaff, R.;Inaktiv;Nein;31,12;2021-10-12;0;0
KD-0886;Zerspanungstechnik Apolda e.K.;CNC-Zerspanung;99510;Apolda;Sabine Schuster;kontakt@zerspanungstec.de;Erfurt;Steinbrück, M.;Aktiv;Ja;29,45;2026-03-23;9;5
KD-0887;Lorenz Spedition OHG;Logistik und Lager;07407;Rudolstadt;Carolin Winkler;hr@lorenz.de;Jena;Steinbrück, M.;Aktiv;Ja;24,68;2026-03-23;12;5
KD-0888;Elektrotechnik Frank GmbH;Elektro und Anlagenbau;99885;Ohrdruf;Petra Bauer;personal@elektrotechnik.de;Gotha;Rehberg, U.;Aktiv;Nein;34,67;2026-01-25;3;0
KD-0889;Kontraktlogistik Heinrich e.K.;Logistik und Lager;99310;Arnstadt;Anja Kuhn;personal@kontraktlogist.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;25,33;2021-01-24;0;0
KD-0890;Jäger Offsetdruck KG;Druck und Verpackung;07749;Jena;Petra Meier;kontakt@jaeger.de;Jena;Seidel, C.;Aktiv;Ja;27,25;2026-05-11;8;3
KD-0891;Distributionszentrum Weimar GmbH;Logistik und Lager;99423;Weimar;Sabine Fischer;hr@distributionsz.de;Erfurt;Pfaff, R.;Interessent;Nein;;2024-04-21;0;0
KD-0892;Drehteilewerk Gera AG;CNC-Zerspanung;07549;Gera;Ramona Schmidt;info@drehteilewerk.de;Gera;Weber, M.;Aktiv;Ja;32,26;2026-07-24;7;4
KD-0893;Sömmerdaer Feinmechanik OHG;CNC-Zerspanung;99610;Sömmerda;Jörg Winter;info@soemmerdaer.de;Erfurt;Steinbrück, M.;Aktiv;Ja;35,20;2023-04-09;0;0
KD-0894;Faltschachtel Staßfurt GmbH;Druck und Verpackung;39418;Staßfurt;Simone Graf;hr@faltschachtel.de;Aschersleben;Reuter, B.;Inaktiv;Ja;26,90;2019-10-31;0;0
KD-0895;Trockenbau Dietrich OHG;Bau und Baunebengewerbe;99087;Erfurt;Christian Horn;verwaltung@trockenbau.de;Erfurt;Steinbrück, M.;Aktiv;Ja;31,61;2026-07-31;6;3
KD-0896;Gothaer Feinmechanik e.K.;CNC-Zerspanung;99867;Gotha;Sandra Winkler;personal@gothaer.de;Gotha;Rehberg, U.;Inaktiv;Nein;33,23;2023-01-29;0;0
KD-0897;Drehteilewerk Greiz AG;CNC-Zerspanung;07973;Greiz;Marcel Simon;verwaltung@drehteilewerk.de;Gera;Weber, M.;Interessent;Nein;;2026-03-05;0;0
KD-0898;Geraer Druckhaus OHG;Druck und Verpackung;07549;Gera;Sabine Klein;kontakt@geraer.de;Gera;Weber, M.;Interessent;Nein;;2026-07-12;0;0
KD-0899;Elektromontage Schumacher GmbH & Co. KG;Elektro und Anlagenbau;07549;Gera;Nadine Scholz;personal@elektromontage.de;Gera;Bergmann, A.;Aktiv;Ja;31,20;2026-01-26;1;0
KD-0900;Innenausbau Krämer KG;Tischlerei und Holzverarbeitung;99867;Gotha;Marcel Friedrich;hr@innenausbau.de;Gotha;Rehberg, U.;Inaktiv;Nein;30,30;2020-02-12;0;0
KD-0901;Thüringer Kunststoffwerk Quedlinburg AG;Metall- und Kunststoffverarbeitung;06484;Quedlinburg;Patrick Pohl;info@thueringer.de;Aschersleben;Kunze, J.;Inaktiv;Nein;27,91;2022-06-22;0;0
KD-0902;CNC-Technik Keller GmbH;CNC-Zerspanung;06484;Quedlinburg;Katrin Haas;;Aschersleben;Reuter, B.;Aktiv;Ja;29,58;2026-01-23;7;2
KD-0903;Druckerei Heinrich KG;Druck und Verpackung;07749;Jena;Julia Vogt;verwaltung@druckerei.de;Jena;Seidel, C.;Interessent;Nein;;2024-05-03;0;0
KD-0904;Distributionszentrum Staßfurt AG;Logistik und Lager;39418;Staßfurt;Heike Graf;kontakt@distributionsz.de;Aschersleben;Kunze, J.;Aktiv;Ja;;2026-08-01;8;2
KD-0905;Verpackungswerk Erfurt AG;Druck und Verpackung;99087;Erfurt;Uwe Werner;info@verpackungswer.de;Erfurt;Lindner, S.;Inaktiv;Nein;26,23;2022-02-02;0;0
KD-0906;Elektromontage Engel GmbH & Co. KG;Elektro und Anlagenbau;06449;Aschersleben;Stefan Baumann;verwaltung@elektromontage.de;Aschersleben;Reuter, B.;Inaktiv;Nein;37,14;2024-11-29;0;0
KD-0907;Servicecenter Gotha GmbH & Co. KG;Kaufmännische Dienstleistung;99867;Gotha;Marco Sommer;verwaltung@servicecenter.de;Gotha;Thiel, K.;Aktiv;Nein;26,96;2026-07-21;7;3
KD-0908;Verpackungswerk Greiz GmbH;Druck und Verpackung;07973;Greiz;Stefan Winkler;office@verpackungswer.de;Gera;Steinbrück, M.;Interessent;Nein;;2026-08-18;0;0
KD-0909;Kontraktlogistik Ludwig KG;Logistik und Lager;06449;Aschersleben;Susanne Schneider;hr@kontraktlogist.de;Aschersleben;Kunze, J.;Aktiv;Ja;27,88;2026-08-19;6;3
KD-0910;Tischlerei Seidel GmbH & Co. KG;Tischlerei und Holzverarbeitung;99610;Sömmerda;Antje Wolf;verwaltung@tischlerei.de;Erfurt;Lindner, S.;Inaktiv;Ja;32,50;2023-09-08;0;0
KD-0911;Kunststofftechnik Gotha GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99867;Gotha;Beate Schäfer;kontakt@kunststofftech.de;Gotha;Thiel, K.;Aktiv;Nein;31,43;2026-05-13;18;6
KD-0912;Gothaer Umschlaglager OHG;Logistik und Lager;99867;Gotha;Doreen Brandt;verwaltung@gothaer.de;Gotha;Thiel, K.;Interessent;Nein;;2024-06-07;0;0
KD-0913;Anlagenbau Erfurt AG;Elektro und Anlagenbau;99087;Erfurt;Sandra Franke;kontakt@anlagenbau.de;Erfurt;Steinbrück, M.;Aktiv;Nein;30,64;2026-02-03;2;1
KD-0914;Heilbad Heiligenstadter Feinmechanik GmbH & Co. KG;CNC-Zerspanung;37308;Heilbad Heiligenstadt;Carolin Klein;hr@heilbad.de;Heilbad Heiligenstadt;Hille, P.;Aktiv;Ja;33,50;2026-05-17;6;2
KD-0915;Köhler Abrechnungsdienste e.K.;Kaufmännische Dienstleistung;99086;Erfurt;Andreas Weber;kontakt@koehler.de;Erfurt;Pfaff, R.;Interessent;Nein;;2026-04-15;0;0
KD-0916;Schneider & Söhne Blechbearbeitung e.K.;Metall- und Kunststoffverarbeitung;99098;Erfurt;Heike Ludwig;office@schneider.de;Erfurt;Kaiser, T.;Interessent;Nein;;2024-04-15;0;0
KD-0917;Simon Spedition GmbH & Co. KG;Logistik und Lager;37308;Heilbad Heiligenstadt;Claudia Neumann;verwaltung@simon.de;Heilbad Heiligenstadt;Hille, P.;Inaktiv;Nein;25,43;2020-01-12;0;0
KD-0918;Kunststofftechnik Ilmenau e.K.;Metall- und Kunststoffverarbeitung;98693;Ilmenau;Simone Braun;info@kunststofftech.de;Gotha;Rehberg, U.;Inaktiv;Ja;29,02;2021-09-18;0;0
KD-0919;Lange Spedition GmbH;Logistik und Lager;06484;Quedlinburg;Andreas Hartmann;office@lange.de;Aschersleben;Kunze, J.;Aktiv;Ja;24,25;2025-11-24;8;5
KD-0920;Innenausbau Friedrich OHG;Tischlerei und Holzverarbeitung;07381;Pößneck;Ralf Frank;kontakt@innenausbau.de;Gera;Bergmann, A.;Inaktiv;Nein;32,49;2021-03-26;0;0
KD-0921;Faltschachtel Arnstadt GmbH & Co. KG;Druck und Verpackung;99310;Aschersleben;Manuela Kaiser;verwaltung@faltschachtel.de;Erfurt;Lindner, S.;Aktiv;Ja;26,25;2026-03-28;9;4
KD-0922;Verpackungswerk Staßfurt e.K.;Druck und Verpackung;39418;Staßfurt;Petra Schumacher;office@verpackungswer.de;Aschersleben;Reuter, B.;Aktiv;Ja;29,38;2025-11-25;6;3
KD-0923;Mühlhausener Umschlaglager GmbH & Co. KG;Logistik und Lager;99974;Mühlhausen;Stefan Brandt;info@muehlhausener.de;Heilbad Heiligenstadt;Hille, P.;Inaktiv;Ja;26,81;2024-02-07;0;0
KD-0924;Walter Spedition e.K.;Logistik und Lager;06406;Bernburg;Susanne Köhler;office@walter.de;Aschersleben;Kunze, J.;Inaktiv;Nein;25,24;2022-10-30;0;0
KD-0925;Meyer & Söhne Blechbearbeitung e.K.;Metall- und Kunststoffverarbeitung;99091;Erfurt;Kevin Martin;kontakt@meyer.de;Erfurt;Kaiser, T.;Inaktiv;Nein;29,85;2019-09-04;0;0
KD-0926;Zerspanungstechnik Erfurt e.K.;CNC-Zerspanung;99091;Erfurt;Anja Lange;personal@zerspanungstec.de;Erfurt;Kaiser, T.;Aktiv;Ja;32,13;2025-12-25;4;2
KD-0927;Innenausbau Sommer GmbH & Co. KG;Tischlerei und Holzverarbeitung;99091;Erfurt;Steffen Roth;info@innenausbau.de;Erfurt;Pfaff, R.;Aktiv;Ja;32,48;2026-09-07;4;2
KD-0928;Eisenacher Umschlaglager e.K.;Logistik und Lager;99817;Eisenach;Beate Seidel;office@eisenacher.de;Gotha;Rehberg, U.;Inaktiv;Nein;24,44;2019-12-23;0;0
KD-0929;Verpackungswerk Erfurt KG;Druck und Verpackung;99091;Erfurt;Matthias Seidel;kontakt@verpackungswer.de;Erfurt;Lindner, S.;Aktiv;Nein;30,61;2026-06-16;7;2
KD-0930;Molkerei Erfurt GmbH & Co. KG;Lebensmittelproduktion;99087;Erfurt;Steffen Heinrich;personal@molkerei.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;24,21;2023-08-28;0;0
KD-0931;Logistikzentrum Erfurt AG;Logistik und Lager;99084;Erfurt;Heike Weber;verwaltung@logistikzentru.de;Erfurt;Lindner, S.;Inaktiv;Nein;24,88;2022-11-01;0;0
KD-0932;Fuchs Abrechnungsdienste OHG;Kaufmännische Dienstleistung;06449;Aschersleben;Robert Keller;kontakt@fuchs.de;Aschersleben;Reuter, B.;Inaktiv;Ja;32,36;2025-06-07;2;0
KD-0933;Krause & Söhne Blechbearbeitung KG;Metall- und Kunststoffverarbeitung;99734;Nordhausen;Robert Böhm;personal@krause.de;Heilbad Heiligenstadt;Marx, D.;Aktiv;Ja;28.14;2026-01-08;5;2
